"Timestamp","WorkingSetMB","PrivateMemoryMB","CpuSeconds","Threads","Handles"
"2026-08-29T01:37:51.5659974+07:00","43.996","54.762","6.641","13","204"
"2026-08-29T01:37:52.6203575+07:00","43.996","54.762","6.641","13","204"
"2026-08-29T01:37:53.6661540+07:00","43.996","54.762","6.641","13","204"
"2026-08-29T01:37:54.6811495+07:00","44.445","54.766","6.641","13","207"
"2026-08-29T01:37:55.6932877+07:00","45.477","56.062","6.688","13","212"
"2026-08-29T01:37:56.7137383+07:00","46.262","56.094","6.734","13","217"
"2026-08-29T01:37:57.7369200+07:00","47.297","56.965","6.781","13","222"
"2026-08-29T01:37:58.7555311+07:00","47.668","57.137","6.859","13","228"
"2026-08-29T01:37:59.7723069+07:00","48.586","58.652","7.016","13","232"
"2026-08-29T01:38:00.7820485+07:00","49.965","61.543","7.078","13","237"
"2026-08-29T01:38:01.7990044+07:00","52.09","62.574","7.188","13","241"
"2026-08-29T01:38:02.8132079+07:00","53.484","68.961","7.391","13","248"
"2026-08-29T01:38:03.8278103+07:00","55.07","68.34","7.656","13","254"
"2026-08-29T01:38:04.8450750+07:00","56.941","68.758","7.938","13","258"
"2026-08-29T01:38:05.8656219+07:00","57.051","76.09","8.25","13","262"
"2026-08-29T01:38:06.8772243+07:00","59.562","77.254","8.438","13","269"
"2026-08-29T01:38:07.8873327+07:00","60.828","76.441","8.578","13","273"
"2026-08-29T01:38:08.9081653+07:00","60.945","75.941","8.844","13","278"
"2026-08-29T01:38:09.9205301+07:00","63.828","76.512","9.125","13","284"
"2026-08-29T01:38:10.9325557+07:00","64.078","92.508","9.516","13","288"
"2026-08-29T01:38:11.9483814+07:00","66.418","93.398","9.812","13","292"
"2026-08-29T01:38:12.9594298+07:00","71.055","93.684","10.078","13","298"
"2026-08-29T01:38:13.9752531+07:00","74.82","93.691","10.438","13","303"
"2026-08-29T01:38:14.9869950+07:00","78.758","96.066","10.812","13","309"
"2026-08-29T01:38:15.9970786+07:00","78.949","96.07","11.172","13","313"
"2026-08-29T01:38:17.0103854+07:00","80.77","97.359","11.422","13","319"
"2026-08-29T01:38:18.0371148+07:00","81.34","98.918","11.938","13","323"
"2026-08-29T01:38:19.0514456+07:00","81.555","99.012","12.312","13","329"
"2026-08-29T01:38:20.0648680+07:00","81.75","99.07","12.75","13","334"
"2026-08-29T01:38:21.0790861+07:00","81.727","99.906","13.219","13","338"
"2026-08-29T01:38:22.0903634+07:00","81.402","97.902","13.672","13","345"
"2026-08-29T01:38:23.1061585+07:00","81.926","98.738","14.109","13","349"
"2026-08-29T01:38:24.1261095+07:00","81.508","98.121","14.625","13","354"
"2026-08-29T01:38:25.1450922+07:00","82.02","98.473","15.203","13","360"
"2026-08-29T01:38:26.1596891+07:00","81.785","98.109","15.672","13","364"
"2026-08-29T01:38:27.1755978+07:00","82.379","98.949","16","13","369"
"2026-08-29T01:38:28.1868151+07:00","82.09","98.512","16.531","13","375"
"2026-08-29T01:38:29.1994294+07:00","82.535","98.668","17.141","13","379"
"2026-08-29T01:38:30.2115039+07:00","82.195","98.125","17.594","13","385"
"2026-08-29T01:38:31.2246017+07:00","82.355","98.223","18.156","13","389"
"2026-08-29T01:38:32.2456368+07:00","82.301","98.262","18.672","13","395"
"2026-08-29T01:38:33.2581897+07:00","82.164","98.441","19.266","13","400"
"2026-08-29T01:38:34.2694471+07:00","82.551","99.414","19.734","13","406"
"2026-08-29T01:38:35.2848196+07:00","82.578","99.426","20.375","13","411"
"2026-08-29T01:38:36.3077806+07:00","82.605","99.516","21.047","13","417"
"2026-08-29T01:38:37.3338868+07:00","82.758","100.297","21.625","13","421"
"2026-08-29T01:38:38.3494812+07:00","82.871","100.305","22.25","13","426"
"2026-08-29T01:38:39.3658101+07:00","83.012","100.562","22.781","13","429"
"2026-08-29T01:38:40.3830409+07:00","86.137","104.289","23.453","13","435"
"2026-08-29T01:38:41.3968848+07:00","85.918","103.566","24.031","13","440"
"2026-08-29T01:38:42.4146362+07:00","85.895","103.891","24.547","13","447"
"2026-08-29T01:38:43.4244755+07:00","86.203","103.91","25.188","13","450"
"2026-08-29T01:38:44.4404488+07:00","85.566","102.188","25.969","13","456"
"2026-08-29T01:38:45.4489853+07:00","86.156","103.102","26.625","13","460"
"2026-08-29T01:38:46.4602415+07:00","85.926","102.613","27.234","13","465"
"2026-08-29T01:38:47.4725403+07:00","85.965","103.68","27.922","13","470"
"2026-08-29T01:38:48.4883044+07:00","86.609","103.785","28.688","13","475"
"2026-08-29T01:38:49.4982226+07:00","86.625","103.785","29.391","13","482"
"2026-08-29T01:38:50.5144121+07:00","86.762","103.977","30.016","13","486"
"2026-08-29T01:38:51.5257345+07:00","87.465","104.809","30.672","13","492"
"2026-08-29T01:38:52.5410784+07:00","87.508","104.859","31.531","13","498"
"2026-08-29T01:38:53.5546360+07:00","86.988","103.949","32.219","13","502"
"2026-08-29T01:38:54.5702740+07:00","87.059","103.953","32.891","13","503"
"2026-08-29T01:38:55.5850172+07:00","87.07","103.953","33.578","13","504"
"2026-08-29T01:38:56.6021358+07:00","87.332","104.836","34.297","13","503"
"2026-08-29T01:38:57.6150092+07:00","87.293","103.879","35.125","13","503"
"2026-08-29T01:38:58.6277121+07:00","87.379","103.938","35.953","13","503"
"2026-08-29T01:38:59.6449142+07:00","86.879","103.164","36.672","13","503"
"2026-08-29T01:39:00.6561201+07:00","87.766","104.043","37.438","13","503"
"2026-08-29T01:39:01.6731261+07:00","86.938","103.168","38.062","13","503"
"2026-08-29T01:39:02.6895630+07:00","86.996","103.176","38.641","13","503"
"2026-08-29T01:39:03.7036689+07:00","87","103.176","39.438","13","503"
"2026-08-29T01:39:04.7185102+07:00","87.004","103.176","40.078","13","503"
"2026-08-29T01:39:05.7317770+07:00","87.684","104.039","40.656","13","503"
"2026-08-29T01:39:06.7452169+07:00","87.684","104.039","41.312","13","503"
"2026-08-29T01:39:07.7545817+07:00","86.617","102.641","41.969","13","503"
"2026-08-29T01:39:08.7730955+07:00","86.902","103.211","42.672","13","503"
"2026-08-29T01:39:09.7853789+07:00","86.66","102.691","43.406","13","503"
"2026-08-29T01:39:10.7986490+07:00","87.281","103.52","44.219","13","503"
"2026-08-29T01:39:11.8190101+07:00","87.176","104.199","44.938","13","503"
"2026-08-29T01:39:12.8391963+07:00","86.734","102.738","45.75","13","503"
"2026-08-29T01:39:13.8488401+07:00","86.988","103.27","46.531","13","503"
"2026-08-29T01:39:14.8630485+07:00","87.18","103.27","47.188","13","503"
"2026-08-29T01:39:15.8822169+07:00","87.312","103.5","47.859","13","503"
"2026-08-29T01:39:16.8947017+07:00","87.332","103.773","48.484","13","503"
"2026-08-29T01:39:17.9126540+07:00","86.398","102.324","49.125","13","503"
"2026-08-29T01:39:18.9255912+07:00","86.676","102.621","49.828","13","503"
"2026-08-29T01:39:19.9473289+07:00","86.836","103.305","50.562","13","503"
"2026-08-29T01:39:20.9718704+07:00","86.887","103.488","51.391","13","503"
"2026-08-29T01:39:21.9839001+07:00","87.285","104.02","52.047","13","504"
"2026-08-29T01:39:23.0219799+07:00","87.309","104.043","53.031","13","503"
"2026-08-29T01:39:24.0325803+07:00","87.559","104.043","53.922","13","504"
"2026-08-29T01:39:25.0519350+07:00","87.145","103.059","54.734","13","503"
"2026-08-29T01:39:26.0757815+07:00","87.859","103.703","55.422","13","503"
"2026-08-29T01:39:27.0843963+07:00","87.734","104.102","56.141","13","503"
"2026-08-29T01:39:28.0966594+07:00","87.691","104.66","56.719","13","503"
"2026-08-29T01:39:29.1157040+07:00","88.062","104.844","57.328","13","503"
"2026-08-29T01:39:30.1303176+07:00","88.109","104.867","58.062","13","503"
"2026-08-29T01:39:31.1468284+07:00","88.098","104.836","58.719","12","503"
"2026-08-29T01:39:32.1655336+07:00","87.262","102.887","59.422","12","504"
"2026-08-29T01:39:33.1800612+07:00","87.602","103.047","60.172","12","503"
"2026-08-29T01:39:34.1944056+07:00","87.133","102.391","60.859","12","503"
"2026-08-29T01:39:35.2129562+07:00","87.926","104.523","61.562","12","503"
"2026-08-29T01:39:36.2259049+07:00","87.359","102.547","62.297","12","503"
"2026-08-29T01:39:37.2452474+07:00","87.73","102.98","62.906","12","503"
"2026-08-29T01:39:38.2623021+07:00","87.809","103.07","63.656","12","504"
"2026-08-29T01:39:39.2786759+07:00","87.855","103.422","64.312","12","503"
"2026-08-29T01:39:40.2945722+07:00","87.656","103.293","65.016","12","503"
"2026-08-29T01:39:41.3152219+07:00","87.188","102.383","65.688","12","503"
"2026-08-29T01:39:42.3271710+07:00","87.742","103.016","66.375","12","503"
"2026-08-29T01:39:43.3453922+07:00","87.891","103.434","67.078","12","503"
"2026-08-29T01:39:44.3615966+07:00","88.309","104.754","67.906","12","503"
"2026-08-29T01:39:45.3801477+07:00","88.059","103.531","68.688","12","503"
"2026-08-29T01:39:46.3952951+07:00","87.914","103.949","69.406","12","503"
"2026-08-29T01:39:47.4096743+07:00","87.918","103.949","70.094","12","503"
"2026-08-29T01:39:48.4269807+07:00","87.422","102.906","70.844","12","503"
"2026-08-29T01:39:49.4397743+07:00","88.207","103.5","71.516","12","503"
"2026-08-29T01:39:50.4516362+07:00","88.438","104.656","72.344","12","503"
"2026-08-29T01:39:51.4660722+07:00","87.719","103.922","72.938","12","503"
"2026-08-29T01:39:52.4788211+07:00","87.684","103.055","73.703","12","503"
"2026-08-29T01:39:53.4895273+07:00","87.812","103.055","74.453","12","503"
"2026-08-29T01:39:54.5071551+07:00","88.793","104.332","75.172","12","503"
"2026-08-29T01:39:55.5207741+07:00","88.801","104.332","75.844","12","503"
"2026-08-29T01:39:56.5294083+07:00","87.832","104.164","76.438","12","503"
"2026-08-29T01:39:57.5446758+07:00","87.883","103.223","77","12","504"
"2026-08-29T01:39:58.5636881+07:00","87.941","103.223","77.641","12","503"
"2026-08-29T01:39:59.5789808+07:00","88.156","103.527","78.391","12","503"
"2026-08-29T01:40:00.5910710+07:00","88.211","103.527","79.094","12","503"
"2026-08-29T01:40:01.6078804+07:00","87.715","103.188","79.812","12","503"
"2026-08-29T01:40:02.6171192+07:00","87.652","103.16","80.578","12","503"
"2026-08-29T01:40:03.6297405+07:00","87.504","102.746","81.281","12","503"
"2026-08-29T01:40:04.6415235+07:00","87.699","103.023","81.906","12","503"
"2026-08-29T01:40:05.6569601+07:00","88.48","105.219","82.656","12","503"
"2026-08-29T01:40:06.6647902+07:00","87.895","103.262","83.344","12","503"
"2026-08-29T01:40:07.6807511+07:00","88.641","104.43","84.031","12","503"
"2026-08-29T01:40:08.6924961+07:00","87.691","103.184","84.75","12","503"
"2026-08-29T01:40:09.7047043+07:00","87.992","103.277","85.391","12","503"
"2026-08-29T01:40:10.7178057+07:00","87.188","102.359","86.125","12","503"
"2026-08-29T01:40:11.7345057+07:00","87.762","103.102","86.938","12","503"
"2026-08-29T01:40:12.7445312+07:00","87.863","103.156","87.719","12","503"
"2026-08-29T01:40:13.7559720+07:00","88.422","105.352","88.516","12","503"
"2026-08-29T01:40:14.7727743+07:00","88.445","105.359","89.406","12","503"
"2026-08-29T01:40:15.7894282+07:00","88.059","103.777","90.031","12","503"
"2026-08-29T01:40:16.8020099+07:00","87.465","102.629","90.656","12","503"
"2026-08-29T01:40:17.8181491+07:00","87.848","104.406","91.328","12","504"
"2026-08-29T01:40:18.8316125+07:00","88.207","104.578","92.188","12","503"
"2026-08-29T01:40:19.8481605+07:00","88.293","104.578","92.969","12","503"
"2026-08-29T01:40:20.8620923+07:00","90.52","105.848","93.734","12","503"
"2026-08-29T01:40:21.8803567+07:00","87.543","102.691","94.5","12","503"
"2026-08-29T01:40:22.8919394+07:00","87.941","103.113","95.172","12","503"
"2026-08-29T01:40:23.9101727+07:00","88.34","104","95.922","12","503"
"2026-08-29T01:40:24.9204829+07:00","87.883","103.613","96.547","12","504"
"2026-08-29T01:40:25.9593980+07:00","88.73","104.145","97.281","12","503"
"2026-08-29T01:40:26.9827178+07:00","87.711","102.93","98.156","12","503"
"2026-08-29T01:40:27.9907366+07:00","88.098","103.379","98.969","12","503"
"2026-08-29T01:40:29.0070873+07:00","88.16","103.402","99.812","12","503"
"2026-08-29T01:40:30.0252673+07:00","88.16","103.402","100.531","12","503"
"2026-08-29T01:40:31.0403852+07:00","88.414","103.68","101.297","12","503"
"2026-08-29T01:40:32.0537639+07:00","88.289","103.68","102.062","12","503"
"2026-08-29T01:40:33.0694100+07:00","88.68","104.148","102.953","12","504"
"2026-08-29T01:40:34.0815300+07:00","89.461","104.953","103.797","12","503"
"2026-08-29T01:40:35.0938476+07:00","88.148","103.59","104.609","12","503"
"2026-08-29T01:40:36.1096332+07:00","88.59","104.148","105.344","12","503"
"2026-08-29T01:40:37.1235911+07:00","88.594","104.148","106.188","12","503"
"2026-08-29T01:40:38.1403315+07:00","88.703","104.148","106.969","12","503"
"2026-08-29T01:40:39.1523707+07:00","87.879","103.297","107.734","12","503"
"2026-08-29T01:40:40.1616541+07:00","88.262","104.062","108.375","12","503"
"2026-08-29T01:40:41.1757494+07:00","90.199","105.855","109.047","12","504"
"2026-08-29T01:40:42.1882771+07:00","90.227","105.855","109.859","12","503"
"2026-08-29T01:40:43.1982704+07:00","90.242","105.855","110.531","12","503"
"2026-08-29T01:40:44.2106384+07:00","90.246","105.855","111.109","12","503"
"2026-08-29T01:40:45.2271408+07:00","90.25","105.855","111.891","12","503"
"2026-08-29T01:40:46.2385322+07:00","90.277","105.855","112.531","12","503"
"2026-08-29T01:40:47.2569286+07:00","90.34","105.855","113.156","12","503"
"2026-08-29T01:40:48.2685956+07:00","90.34","105.855","113.688","12","503"
"2026-08-29T01:40:49.2860135+07:00","88.195","103.531","114.391","12","503"
"2026-08-29T01:40:50.3002064+07:00","88.219","103.543","115.047","12","503"
"2026-08-29T01:40:51.3140860+07:00","88.297","103.543","115.781","12","503"
"2026-08-29T01:40:52.3356218+07:00","90.297","105.859","116.547","12","503"
"2026-08-29T01:40:53.3508519+07:00","88.535","105.031","117.406","12","503"
"2026-08-29T01:40:54.3632931+07:00","89.836","105.859","118.203","12","503"
"2026-08-29T01:40:55.3789863+07:00","89.836","105.859","119.016","12","503"
"2026-08-29T01:40:56.3969059+07:00","89.836","105.859","119.844","12","504"
"2026-08-29T01:40:57.4114151+07:00","90.137","106.117","120.5","12","503"
"2026-08-29T01:40:58.4272273+07:00","90.199","106.117","121.188","12","503"
"2026-08-29T01:40:59.4387597+07:00","88.949","106.266","121.875","12","504"
"2026-08-29T01:41:00.4469581+07:00","90.668","106.375","122.75","12","503"
"2026-08-29T01:41:01.4613447+07:00","88.328","103.48","123.375","12","503"
"2026-08-29T01:41:02.4801377+07:00","88.805","104.82","124.234","12","503"
"2026-08-29T01:41:03.4905729+07:00","88.914","104.82","124.922","12","503"
"2026-08-29T01:41:04.5053621+07:00","89.223","105.477","125.719","12","503"
"2026-08-29T01:41:05.5214651+07:00","89.234","105.477","126.5","12","503"
"2026-08-29T01:41:06.5391288+07:00","88.891","104.637","127.219","12","503"
"2026-08-29T01:41:07.5515463+07:00","89.82","105.477","128.094","12","503"
"2026-08-29T01:41:08.5751387+07:00","89.828","105.477","128.875","12","503"
"2026-08-29T01:41:09.5852222+07:00","89.828","105.477","129.766","12","503"
"2026-08-29T01:41:10.6026400+07:00","89.828","105.477","130.344","12","503"
"2026-08-29T01:41:11.6141880+07:00","89.828","105.477","130.938","12","503"
"2026-08-29T01:41:12.6286523+07:00","89.078","104.672","131.672","12","503"
"2026-08-29T01:41:13.6442339+07:00","89.68","105.477","132.438","12","503"
"2026-08-29T01:41:14.6575633+07:00","89.129","105.441","133.109","12","503"
"2026-08-29T01:41:15.6758424+07:00","88.691","104.59","133.969","12","503"
"2026-08-29T01:41:16.6895718+07:00","89.535","105.477","134.766","12","503"
"2026-08-29T01:41:17.7020104+07:00","89.539","105.477","135.344","12","503"
"2026-08-29T01:41:18.7153165+07:00","89.539","105.477","136.281","12","503"
"2026-08-29T01:41:19.7268587+07:00","89.539","105.477","137.188","12","503"
"2026-08-29T01:41:20.7459348+07:00","89.539","105.477","137.891","12","503"
"2026-08-29T01:41:21.7586065+07:00","89.438","105.418","138.688","12","503"
"2026-08-29T01:41:22.7722606+07:00","89.516","105.477","139.469","12","503"
"2026-08-29T01:41:23.7893592+07:00","89.723","105.477","140.188","12","503"
"2026-08-29T01:41:24.8089369+07:00","88.828","103.973","140.922","12","503"
"2026-08-29T01:41:25.8208612+07:00","89.254","104.75","141.578","12","504"
"2026-08-29T01:41:26.8372649+07:00","89.352","104.75","142.406","12","503"
"2026-08-29T01:41:27.8492233+07:00","89.531","104.75","143.172","12","503"
"2026-08-29T01:41:28.8681483+07:00","89.531","104.75","143.859","12","503"
"2026-08-29T01:41:29.8818058+07:00","89.539","104.75","144.734","12","503"
"2026-08-29T01:41:30.8933589+07:00","89.543","104.754","145.375","12","503"
"2026-08-29T01:41:31.9044403+07:00","89.574","104.754","146.156","12","503"
"2026-08-29T01:41:32.9130238+07:00","92.434","106.449","147.031","12","503"
"2026-08-29T01:41:33.9301557+07:00","90.191","104.168","147.812","12","503"
"2026-08-29T01:41:34.9449298+07:00","90.695","104.637","148.656","12","503"
"2026-08-29T01:41:35.9556183+07:00","91.922","106.848","149.516","12","503"
"2026-08-29T01:41:36.9711740+07:00","92.105","106.852","150.25","12","503"
"2026-08-29T01:41:37.9868036+07:00","92.121","106.852","151.109","12","503"
"2026-08-29T01:41:39.0021288+07:00","91.699","106.18","151.953","12","503"
"2026-08-29T01:41:40.0156727+07:00","91.723","106.184","152.562","12","503"
"2026-08-29T01:41:41.0370568+07:00","91.742","106.383","153.453","12","503"
"2026-08-29T01:41:42.0468883+07:00","92.449","107.227","154.469","12","503"
"2026-08-29T01:41:43.0580488+07:00","91.34","106.277","155.344","12","503"
"2026-08-29T01:41:44.0736246+07:00","91.949","106.977","156.109","12","503"
"2026-08-29T01:41:45.0857862+07:00","92.223","107.445","156.859","12","503"
"2026-08-29T01:41:46.1036989+07:00","92.582","107.449","157.641","12","503"
"2026-08-29T01:41:47.1153013+07:00","94.195","108.453","158.25","12","503"
"2026-08-29T01:41:48.1284511+07:00","92.152","106.195","159.078","12","503"
"2026-08-29T01:41:49.1453625+07:00","93.168","107.484","159.812","12","503"
"2026-08-29T01:41:50.1616747+07:00","92.121","106.645","160.641","12","503"
"2026-08-29T01:41:51.1778248+07:00","92.371","106.793","161.406","12","503"
"2026-08-29T01:41:52.1870074+07:00","91.805","106.707","162.078","12","503"
"2026-08-29T01:41:53.1961472+07:00","92.223","107.004","162.766","12","503"
"2026-08-29T01:41:54.2083030+07:00","92.242","107.004","163.469","12","503"
"2026-08-29T01:41:55.2240456+07:00","92.359","107.016","164.156","12","503"
"2026-08-29T01:41:56.2357905+07:00","91.777","105.875","165.016","12","503"
"2026-08-29T01:41:57.2482991+07:00","92.547","106.797","165.906","12","503"
"2026-08-29T01:41:58.2633292+07:00","92.547","106.797","166.594","12","503"
"2026-08-29T01:41:59.2813530+07:00","92.547","106.797","167.516","12","503"
"2026-08-29T01:42:00.2989305+07:00","92.547","106.797","168.281","12","503"
"2026-08-29T01:42:01.3115325+07:00","92.656","106.797","169.062","12","503"
"2026-08-29T01:42:02.3272413+07:00","92.656","106.797","169.828","12","503"
"2026-08-29T01:42:03.3344731+07:00","92.699","106.715","170.672","12","503"
"2026-08-29T01:42:04.3485667+07:00","92.195","106.305","171.312","12","503"
"2026-08-29T01:42:05.3597227+07:00","92.371","106.52","171.984","12","503"
"2026-08-29T01:42:06.3789399+07:00","92.773","106.797","172.844","12","503"
"2026-08-29T01:42:07.3978701+07:00","94.43","108.633","173.844","12","503"
"2026-08-29T01:42:08.4119548+07:00","91.855","106.055","174.641","12","503"
"2026-08-29T01:42:09.4276690+07:00","92.352","106.766","175.344","12","503"
"2026-08-29T01:42:10.4419704+07:00","92.203","106.234","176.094","12","503"
"2026-08-29T01:42:11.4561400+07:00","91.891","105.977","177","12","503"
"2026-08-29T01:42:12.4682604+07:00","92.148","106.867","177.781","12","503"
"2026-08-29T01:42:13.4830241+07:00","92.535","107.258","178.531","12","503"
"2026-08-29T01:42:14.5023254+07:00","92.656","107.328","179.219","12","503"
"2026-08-29T01:42:15.5152483+07:00","92.953","107.664","180.125","12","503"
"2026-08-29T01:42:16.5284289+07:00","92.414","106.777","180.875","12","503"
"2026-08-29T01:42:17.5454242+07:00","92.496","106.977","181.672","12","503"
"2026-08-29T01:42:18.5548745+07:00","92.957","107.254","182.484","12","503"
"2026-08-29T01:42:19.5704523+07:00","93.023","107.254","183.266","12","503"
"2026-08-29T01:42:20.5894793+07:00","93.039","107.254","184.062","12","503"
"2026-08-29T01:42:21.6080269+07:00","93.039","107.254","184.719","12","503"
"2026-08-29T01:42:22.6230443+07:00","92.66","107.211","185.531","12","503"
"2026-08-29T01:42:23.6441970+07:00","92.785","107.512","186.297","12","503"
"2026-08-29T01:42:24.6653734+07:00","92.938","107.512","187.062","12","503"
"2026-08-29T01:42:25.6822152+07:00","93.055","107.512","187.828","12","503"
"2026-08-29T01:42:26.6978447+07:00","93.961","108.547","188.625","12","504"
"2026-08-29T01:42:27.7075145+07:00","93.98","108.547","189.516","12","503"
"2026-08-29T01:42:28.7223546+07:00","93.074","107.512","190.281","12","503"
"2026-08-29T01:42:29.7356371+07:00","93.109","107.367","191.109","12","503"
"2026-08-29T01:42:30.7494856+07:00","94.418","109.223","191.875","12","503"
"2026-08-29T01:42:31.7671256+07:00","94.453","109.234","192.609","12","503"
"2026-08-29T01:42:32.7809320+07:00","94.523","109.234","193.438","12","503"
"2026-08-29T01:42:33.7948069+07:00","94.254","108.992","194.266","12","503"
"2026-08-29T01:42:34.8071414+07:00","95.898","110.031","195.016","12","503"
"2026-08-29T01:42:35.8289918+07:00","93.551","107.855","195.672","12","503"
"2026-08-29T01:42:36.8468810+07:00","94.145","108.984","196.344","12","503"
"2026-08-29T01:42:37.8521010+07:00","94.324","109.098","197.109","12","503"
"2026-08-29T01:42:38.8658970+07:00","94.395","109.098","197.953","12","503"
"2026-08-29T01:42:39.8822151+07:00","94.406","109.098","198.828","12","503"
"2026-08-29T01:42:40.9143833+07:00","94.184","108.434","199.609","12","504"
"2026-08-29T01:42:41.9343238+07:00","94.227","108.438","200.422","12","503"
"2026-08-29T01:42:42.9534665+07:00","94.238","109.094","201.391","12","503"
"2026-08-29T01:42:43.9716184+07:00","94.266","109.094","202.172","12","503"
"2026-08-29T01:42:44.9853050+07:00","93.719","108.047","203.016","12","503"
"2026-08-29T01:42:46.0036011+07:00","93.016","107.207","203.75","12","503"
"2026-08-29T01:42:47.0210257+07:00","93.238","107.637","204.562","12","503"
"2026-08-29T01:42:48.0379176+07:00","93.824","108.402","205.328","12","503"
"2026-08-29T01:42:49.0480814+07:00","93.852","108.406","206.359","12","503"
"2026-08-29T01:42:50.0611560+07:00","93.895","108.621","207.031","12","503"
"2026-08-29T01:42:51.0734208+07:00","93.938","108.621","207.781","12","503"
"2026-08-29T01:42:52.0879174+07:00","95.949","110.484","208.5","12","503"
"2026-08-29T01:42:53.0990874+07:00","95.957","110.484","209.188","12","503"
"2026-08-29T01:42:54.1137176+07:00","95.949","110.242","210.078","12","503"
"2026-08-29T01:42:55.1370244+07:00","93.379","107.871","210.781","12","503"
"2026-08-29T01:42:56.1520612+07:00","94.07","108.559","211.453","12","503"
"2026-08-29T01:42:57.1648367+07:00","94.152","108.559","212.281","12","503"
"2026-08-29T01:42:58.1810635+07:00","94.242","108.742","213.047","12","503"
"2026-08-29T01:42:59.2005338+07:00","94.293","109.461","213.812","12","503"
"2026-08-29T01:43:00.2169555+07:00","95.145","110.484","214.766","12","503"
"2026-08-29T01:43:01.2256513+07:00","95.125","110.242","215.562","12","504"
"2026-08-29T01:43:02.2470275+07:00","96.047","110.555","216.266","12","503"
"2026-08-29T01:43:03.2701833+07:00","93.625","107.977","217.156","12","503"
"2026-08-29T01:43:04.2808335+07:00","94.027","108.438","218","12","503"
"2026-08-29T01:43:05.2977563+07:00","94.23","108.926","218.734","12","503"
"2026-08-29T01:43:06.3099108+07:00","94.324","109.004","219.375","12","503"
"2026-08-29T01:43:07.3192595+07:00","93.195","107.641","220.266","12","504"
"2026-08-29T01:43:08.3329671+07:00","95.902","110.555","221.016","12","503"
"2026-08-29T01:43:09.3433473+07:00","96.039","110.555","221.625","12","503"
"2026-08-29T01:43:10.3609331+07:00","96.043","110.555","222.422","12","504"
"2026-08-29T01:43:11.3818770+07:00","96.043","110.555","223.281","12","503"
"2026-08-29T01:43:12.3927002+07:00","96.043","110.555","224.141","12","503"
"2026-08-29T01:43:13.4079253+07:00","93.922","108.594","224.844","12","503"
"2026-08-29T01:43:14.4211003+07:00","93.988","108.641","225.688","12","503"
"2026-08-29T01:43:15.4361788+07:00","94.219","109.086","226.359","12","503"
"2026-08-29T01:43:16.4523279+07:00","94.605","109.449","227.141","12","503"
"2026-08-29T01:43:17.4673063+07:00","96.137","110.801","227.984","12","503"
"2026-08-29T01:43:18.4852562+07:00","94.68","109.215","228.75","12","503"
"2026-08-29T01:43:19.4999507+07:00","94.715","109.234","229.5","12","503"
"2026-08-29T01:43:20.5124075+07:00","94.715","109.234","230.25","12","503"
"2026-08-29T01:43:21.5289600+07:00","94.539","109.234","230.953","12","503"
"2026-08-29T01:43:22.5440282+07:00","94.621","109.234","231.797","12","503"
"2026-08-29T01:43:23.5618828+07:00","94.105","108.762","232.469","12","503"
"2026-08-29T01:43:24.5779346+07:00","94.164","108.957","233.203","12","503"
"2026-08-29T01:43:25.5872197+07:00","94.629","109.168","233.906","12","503"
"2026-08-29T01:43:26.5991080+07:00","94.656","109.488","234.578","12","503"
"2026-08-29T01:43:27.6159915+07:00","94.785","109.836","235.438","12","503"
"2026-08-29T01:43:28.6319254+07:00","96.168","110.801","236.203","12","503"
"2026-08-29T01:43:29.6495567+07:00","93.711","108.172","237","12","503"
"2026-08-29T01:43:30.6590516+07:00","94.492","109.105","237.812","12","503"
"2026-08-29T01:43:31.6772257+07:00","94.215","109.469","238.672","12","503"
"2026-08-29T01:43:32.6974141+07:00","94.578","109.098","239.484","12","504"
"2026-08-29T01:43:33.7125690+07:00","94.586","109.098","240.25","12","503"
"2026-08-29T01:43:34.7299364+07:00","94.598","109.105","240.938","12","503"
"2026-08-29T01:43:35.7499177+07:00","94.598","109.105","241.766","12","503"
"2026-08-29T01:43:36.7632063+07:00","94.656","109.453","242.484","12","503"
"2026-08-29T01:43:37.7811020+07:00","94.691","109.453","243.375","12","503"
"2026-08-29T01:43:38.7947720+07:00","94.289","109.02","244.125","12","503"
"2026-08-29T01:43:39.8113211+07:00","93.539","107.984","244.766","12","503"
"2026-08-29T01:43:40.8230331+07:00","94.418","108.809","245.625","12","503"
"2026-08-29T01:43:41.8421586+07:00","94.418","108.809","246.312","12","504"
"2026-08-29T01:43:42.8524420+07:00","95.527","110.207","247.109","12","503"
"2026-08-29T01:43:43.8655291+07:00","93.891","108.48","247.859","12","503"
"2026-08-29T01:43:44.8931227+07:00","94.73","109.438","248.562","12","504"
"2026-08-29T01:43:45.9214857+07:00","96.141","110.801","249.328","12","503"
"2026-08-29T01:43:46.9315297+07:00","96.152","110.801","250","12","503"
"2026-08-29T01:43:47.9496967+07:00","93.844","108.152","250.781","12","503"
"2026-08-29T01:43:48.9668041+07:00","94.422","108.828","251.625","12","503"
"2026-08-29T01:43:49.9800534+07:00","94.484","108.848","252.484","12","503"
"2026-08-29T01:43:50.9941896+07:00","94.852","109.367","253.25","12","503"
"2026-08-29T01:43:52.0112792+07:00","94.875","109.367","254.172","12","503"
"2026-08-29T01:43:53.0276518+07:00","94.734","109.148","255.047","12","503"
"2026-08-29T01:43:54.0417764+07:00","95.051","109.496","255.844","12","503"
